Unity time	tracker time	eye ray x	eye ray y	 eye ray z	eye screen x	eye screen z	status 	 objX 	objY 	Target Size	Button	Spawn Angle	Kill Angle	Eye Moved
6.27	0	-0.7555846	0.6352191	0.1599646	-145.7916	788.7098	1	2745.24	232.9202	1	0	0	0	False
6.28	0	-0.7550952	0.6332445	0.1698019	-145.7916	788.7098	1	2698.296	243.4769	1	0	0	0	False
6.29	0	-0.753874	0.6313703	0.1817841	-145.7916	788.7098	1	2643.262	256.7933	1	0	0	0	False
6.3	0	-0.753874	0.6313703	0.1817841	-145.7916	788.7098	1	2643.262	256.7933	1	0	0	0	False
6.31	0	-0.7523392	0.6284432	0.1975978	-145.7916	788.7098	1	2576.624	273.6191	1	0	0	0	False
6.32	0	-0.7506192	0.6245743	0.2155872	-145.7916	788.7098	1	2506.164	291.5459	1	0	0	0	False
6.33	0	-0.7486175	0.6190349	0.2374192	-145.7917	788.7098	1	2431.189	312.6686	1	0	0	0	False
6.34	0	-0.7486175	0.6190349	0.2374192	-145.7917	788.7098	1	2431.189	312.6686	1	0	0	0	False
6.35	0	-0.7459297	0.61307	0.2602578	-145.7916	788.7099	1	2342.147	329.5604	1	0	0	0	False
6.36	0	-0.7417036	0.6078964	0.2834388	-145.7917	788.7098	1	2253.302	345.6018	1	0	0	0	False
6.37	0	-0.735497	0.6041343	0.3067015	-145.7916	788.7098	1	2166.462	361.3038	1	0	0	0	False
6.38	0	-0.735497	0.6041343	0.3067015	-145.7916	788.7098	1	2166.462	361.3038	1	0	0	0	False
6.39	0	-0.7294782	0.5982422	0.3316139	-145.7917	788.7098	1	2080.881	375.3793	1	0	0	0	False
6.4	0	-0.7228259	0.5907483	0.3585237	-145.7916	788.7098	1	1998.726	389.964	1	0	0	0	False
6.41	0	-0.7146692	0.5821748	0.3877117	-145.7916	788.7097	1	1917.087	405.1676	1	0	0	0	False
6.42	0	-0.7146692	0.5821748	0.3877117	-145.7916	788.7097	1	1917.087	405.1676	1	0	0	0	False
6.43	0	-0.7050123	0.5748064	0.4153976	-145.7916	788.7098	1	1847.323	420.8535	1	0	0	0	False
6.44	0	-0.6944714	0.5688651	0.4405702	-145.7916	788.7098	1	1789.696	436.3728	1	0	0	0	False
6.45	0	-0.6847523	0.5625098	0.4633543	-145.7916	788.7098	1	1736.729	447.7981	1	0	0	0	False
6.46	0	-0.6847523	0.5625098	0.4633543	-145.7916	788.7098	1	1736.729	447.7981	1	0	0	0	False
6.47	0	-0.6740112	0.5576198	0.4845296	-145.7916	788.7098	1	1682.552	455.7317	1	0	0	0	False
6.48	0	-0.6646501	0.5535586	0.5018098	-145.7915	788.7098	1	1642.856	463.3566	1	0	0	0	False
6.49	0	-0.6560687	0.5515683	0.5151176	-145.7916	788.7098	1	1614.562	470.8357	1	0	0	0	False
6.5	0	-0.6560687	0.5515683	0.5151176	-145.7916	788.7098	1	1614.562	470.8357	1	0	0	0	False
6.51	0	-0.6496217	0.5508329	0.5239988	-145.7916	788.7098	1	1597.004	476.8008	1	0	0	0	False
6.52	0	-0.6444303	0.5512441	0.5299429	-145.7916	788.7098	1	1582.411	479.9521	1	0	0	0	False
6.53	0	-0.6408122	0.5535998	0.5318711	-145.7916	788.7098	1	1572.217	479.8939	1	0	0	0	False
6.54	0	-0.6408122	0.5535998	0.5318711	-145.7916	788.7098	1	1572.217	479.8939	1	0	0	0	False
6.55	0	-0.6388584	0.5542146	0.5335786	-145.7915	788.7098	1	1564.262	479.1483	1	0	0	0	False
6.56	0	-0.6366548	0.5543401	0.5360762	-145.7916	788.7099	1	1557.889	480.2096	1	0	0	0	False
6.57	0	-0.6344209	0.553977	0.5390915	-145.7916	788.7098	1	1555.018	483.6668	1	0	0	0	False
6.58	0	-0.6344209	0.553977	0.5390915	-145.7916	788.7098	1	1555.018	483.6668	1	0	0	0	False
6.59	0	-0.6323696	0.5529158	0.5425799	-145.7916	788.7099	1	1553.303	488.019	1	0	0	0	False
6.6	0	-0.6303791	0.552062	0.545756	-145.7916	788.7097	1	1550.618	491.4714	1	0	0	0	False
6.61	0	-0.6283997	0.5508937	0.5492085	-145.7917	788.7098	1	1543.22	492.5385	1	0	0	0	False
6.62	0	-0.6283997	0.5508937	0.5492085	-145.7917	788.7098	1	1543.22	492.5385	1	0	0	0	False
6.63	0	-0.6247689	0.5514437	0.5527873	-145.7916	788.7098	1	1534.548	494.5308	1	0	0	0	False
6.64	0	-0.6195764	0.5529634	0.5570965	-145.7916	788.7098	1	1523.51	497.2638	1	0	0	0	False
6.65	0	-0.6132345	0.5549988	0.5620673	-145.7916	788.7098	1	1508.487	499.2714	1	0	0	0	False
6.66	0	-0.6132345	0.5549988	0.5620673	-145.7916	788.7098	1	1508.487	499.2714	1	0	0	0	False
6.67	0	-0.6069292	0.5571141	0.5667987	-145.7917	788.7098	1	1492.863	500.4658	1	0	0	0	False
6.68	0	-0.6008994	0.5586442	0.5716963	-145.7916	788.7099	1	1476.574	500.9524	1	0	0	0	False
6.69	0	-0.5952166	0.5590365	0.5772308	-145.7916	788.7098	1	1459.262	500.8652	1	0	0	0	False
6.7	0	-0.5952166	0.5590365	0.5772308	-145.7916	788.7098	1	1459.262	500.8652	1	0	0	0	False
6.71	0	-0.5908824	0.5581003	0.5825652	-145.7917	788.7098	1	1444.469	500.6741	1	0	0	0	False
6.72	0	-0.5854849	0.5573918	0.5886611	-145.7916	788.7098	1	1427.087	500.3446	1	0	0	0	False
6.73	0	-0.581623	0.555108	0.5946174	-145.7916	788.7098	1	1412.002	499.72	1	0	0	0	False
6.74	0	-0.581623	0.555108	0.5946174	-145.7916	788.7098	1	1412.002	499.72	1	0	0	0	False
6.75	0	-0.5823939	0.5502203	0.5983937	-145.7916	788.7098	1	1407.639	499.6458	1	0	0	0	False
6.76	0	-0.5793448	0.5486984	0.6027353	-145.7916	788.7098	1	1395.318	498.4108	1	0	0	0	False
6.77	0	-0.5754545	0.5475123	0.6075216	-145.7916	788.7098	1	1382.616	497.944	1	0	0	0	False
6.78	0	-0.5754545	0.5475123	0.6075216	-145.7916	788.7098	1	1382.616	497.944	1	0	0	0	False
6.79	0	-0.5725404	0.5449792	0.6125317	-145.7916	788.7098	1	1371.814	497.9118	1	0	0	0	False
6.8	0	-0.5696759	0.5423753	0.6174937	-145.7917	788.7098	1	1361.863	498.2462	1	0	0	0	False
6.81	0	-0.5667537	0.5397106	0.6224971	-145.7916	788.7098	1	1353.055	499.3274	1	0	0	0	False
6.82	0	-0.5667537	0.5397106	0.6224971	-145.7916	788.7098	1	1353.055	499.3274	1	0	0	0	False
6.83	0	-0.5625798	0.5373383	0.6283085	-145.7916	788.7098	1	1343.312	501.4769	1	0	0	0	False
6.84	0	-0.5601705	0.5346651	0.632726	-145.7917	788.7098	1	1333.344	500.6779	1	0	0	0	False
6.85	0	-0.5577577	0.5343589	0.6351117	-145.7916	788.7098	1	1318.825	495.0413	1	0	0	0	False
6.86	0	-0.5577577	0.5343589	0.6351117	-145.7916	788.7098	1	1318.825	495.0413	1	0	0	0	False
6.87	0	-0.5568857	0.5358806	0.6345946	-145.7916	788.7098	1	1310.111	489.5134	1	0	0	0	False
6.88	0	-0.5577011	0.5359981	0.6337788	-145.7917	788.7098	1	1306.611	485.8156	1	0	0	0	False
6.89	0	-0.5571239	0.5330302	0.6367823	-145.7916	788.7098	1	1301.074	485.0727	1	0	0	0	False
6.9	0	-0.5571239	0.5330302	0.6367823	-145.7916	788.7098	1	1301.074	485.0727	1	0	0	0	False
6.91	0	-0.5547545	0.53107	0.640478	-145.7916	788.7098	1	1295.261	486.1818	1	0	0	0	False
6.92	0	-0.5515609	0.5309842	0.6433012	-145.7916	788.71	1	1287.286	485.7532	1	0	0	0	False
6.93	0	-0.5487335	0.5330157	0.6440387	-145.7916	788.7098	1	1282.021	485.1164	1	0	0	0	False
6.94	0	-0.5487335	0.5330157	0.6440387	-145.7916	788.7098	1	1282.021	485.1164	1	0	0	0	False
6.95	0	-0.546903	0.5332789	0.6453764	-145.7917	788.7098	1	1278.459	485.2888	1	0	0	0	False
6.96	0	-0.5442622	0.5347992	0.6463502	-145.7916	788.7098	1	1274.849	485.7842	1	0	0	0	False
6.97	0	-0.5419112	0.536465	0.6469447	-145.7916	788.7098	1	1273.242	487.0989	1	0	0	0	False
6.98	0	-0.5419112	0.536465	0.6469447	-145.7916	788.7098	1	1273.242	487.0989	1	0	0	0	False
6.99	0	-0.5386049	0.5382202	0.6482467	-145.7916	788.7098	1	1270.723	489.1398	1	0	0	0	False
7	0	-0.5359719	0.5409088	0.6481913	-145.7917	788.7098	1	1266.875	488.5918	1	0	0	0	False
7.01	0	-0.535673	0.5432689	0.6464622	-145.7917	788.7098	1	1268.626	488.6459	1	0	0	0	False
7.02	0	-0.535673	0.5432689	0.6464622	-145.7917	788.7098	1	1268.626	488.6459	1	0	0	0	False
7.03	0	-0.5362581	0.542719	0.646439	-145.7916	788.7098	1	1271.137	489.8833	1	0	0	0	False
7.04	0	-0.5371284	0.5396776	0.6482601	-145.7916	788.7098	1	1273.082	491.9993	1	0	0	0	False
7.05	0	-0.5376194	0.5351299	0.6516145	-145.7916	788.7098	1	1275.457	495.9934	1	0	0	0	False
7.06	0	-0.5376194	0.5351299	0.6516145	-145.7916	788.7098	1	1275.457	495.9934	1	0	0	0	False
7.07	0	-0.5379573	0.5289576	0.6563581	-145.7917	788.7098	1	1277.324	500.925	1	0	0	0	False
7.08	0	-0.5387212	0.5216503	0.6615591	-145.7917	788.71	1	1279.664	506.2384	1	0	0	0	False
7.09	0	-0.5419471	0.5117846	0.6666108	-145.7916	788.7098	1	1288.259	513.8138	1	0	0	0	False
7.1	0	-0.5419471	0.5117846	0.6666108	-145.7916	788.7098	1	1288.259	513.8138	1	0	0	0	False
7.11	0	-0.5471135	0.5035588	0.668652	-145.7915	788.7098	1	1299.039	518.7754	1	0	0	0	False
7.12	0	-0.5523782	0.4956965	0.6701965	-145.7916	788.7098	1	1308.251	522.0801	1	0	0	0	False
7.13	0	-0.5584359	0.4867537	0.6717293	-145.7917	788.7098	1	1317.669	524.7899	1	0	0	0	False
7.14	0	-0.5584359	0.4867537	0.6717293	-145.7917	788.7098	1	1317.669	524.7899	1	0	0	0	False
7.15	0	-0.563985	0.4784021	0.6730916	-145.7917	788.7098	1	1325.273	526.4754	1	0	0	0	False
7.16	0	-0.5680127	0.472489	0.6738811	-145.7916	788.7098	1	1329.356	526.5037	1	0	0	0	False
7.17	0	-0.5701298	0.4683508	0.6749811	-145.7917	788.7098	1	1329.803	525.9269	1	0	0	0	False
7.18	0	-0.5701298	0.4683508	0.6749811	-145.7917	788.7098	1	1329.803	525.9269	1	0	0	0	False
7.19	0	-0.5702994	0.4651739	0.6770317	-145.7917	788.7098	1	1326.834	525.4883	1	0	0	0	False
7.2	0	-0.570457	0.4620692	0.679022	-145.7916	788.7098	1	1325.811	526.356	1	0	0	0	False
7.21	0	-0.5703109	0.4578364	0.6820053	-145.7916	788.7098	1	1324.785	528.3404	1	0	0	0	False
7.22	0	-0.5703109	0.4578364	0.6820053	-145.7916	788.7098	1	1324.785	528.3404	1	0	0	0	False
7.23	0	-0.5698864	0.453357	0.6853443	-145.7917	788.7098	1	1323.841	530.9313	1	0	0	0	False
7.24	0	-0.5689638	0.449314	0.6887649	-145.7916	788.7098	1	1320.756	532.5209	1	0	0	0	False
7.25	0	-0.5677693	0.4456841	0.6921009	-145.7916	788.7098	1	1316.9	533.7141	1	0	0	0	False
7.26	0	-0.5677693	0.4456841	0.6921009	-145.7916	788.7098	1	1316.9	533.7141	1	0	0	0	False
7.27	0	-0.5672263	0.4423175	0.694701	-145.7915	788.7098	1	1314.222	534.5329	1	0	0	0	False
7.28	0	-0.56765	0.4391482	0.6963636	-145.7916	788.7098	1	1313.243	534.9077	1	0	0	0	False
7.29	0	-0.5686003	0.4350978	0.6981286	-145.7916	788.7098	1	1313.203	535.5791	1	0	0	0	False
7.3	0	-0.5686003	0.4350978	0.6981286	-145.7916	788.7098	1	1313.203	535.5791	1	0	0	0	False
7.31	0	-0.5697099	0.4310067	0.69976	-145.7916	788.7099	1	1312.612	535.6016	1	0	0	0	False
7.32	0	-0.5707877	0.4276652	0.7009308	-145.7916	788.7098	1	1312.134	535.3369	1	0	0	0	False
7.33	0	-0.5714838	0.4245587	0.7022508	-145.7916	788.7098	1	1311.147	535.166	1	0	0	0	False
7.34	0	-0.5714838	0.4245587	0.7022508	-145.7916	788.7098	1	1311.147	535.166	1	0	0	0	False
7.35	0	-0.5727392	0.4208479	0.7034606	-145.7917	788.7098	1	1311.754	535.5543	1	0	0	0	False
7.36	0	-0.5743375	0.417459	0.7041764	-145.7916	788.7098	1	1312.82	535.5464	1	0	0	0	False
7.37	0	-0.5760184	0.4143254	0.704654	-145.7917	788.7098	1	1313.794	535.1918	1	0	0	0	False
7.38	0	-0.5760184	0.4143254	0.704654	-145.7917	788.7098	1	1313.794	535.1918	1	0	0	0	False
7.39	0	-0.5787106	0.4112249	0.7042643	-145.7917	788.7099	1	1316.436	534.3947	1	0	0	0	False
7.4	0	-0.5795302	0.4089631	0.7049071	-145.7916	788.7098	1	1313.221	531.9504	1	0	0	0	False
7.41	0	-0.5801575	0.4041317	0.7071739	-145.7916	788.7098	1	1307.523	529.2952	1	0	0	0	False
7.42	0	-0.5801575	0.4041317	0.7071739	-145.7916	788.7098	1	1307.523	529.2952	1	0	0	0	False
7.43	0	-0.5810226	0.3972181	0.7103735	-145.7916	788.7098	1	1300.241	526.0912	1	0	0	0	False
7.44	0	-0.5823233	0.3899023	0.7133554	-145.7917	788.7099	1	1293.348	522.5914	1	0	0	0	False
7.45	0	-0.5839959	0.3821713	0.7161661	-145.7917	788.7098	1	1287.259	519.1919	1	0	0	0	False
7.46	0	-0.5839959	0.3821713	0.7161661	-145.7917	788.7098	1	1287.259	519.1919	1	0	0	0	False
7.47	0	-0.5854544	0.3751875	0.7186636	-145.7916	788.7098	1	1281.126	515.6783	1	0	0	0	False
7.48	0	-0.5865697	0.3675612	0.7216888	-145.7916	788.7098	1	1273.29	511.668	1	0	0	0	False
7.49	0	-0.5880499	0.3579078	0.725327	-145.7916	788.7098	1	1264.814	507.3827	1	0	0	0	False
7.5	0	-0.5880499	0.3579078	0.725327	-145.7916	788.7098	1	1264.814	507.3827	1	0	0	0	False
7.51	0	-0.5904955	0.346788	0.7287339	-145.7916	788.7098	1	1258.124	503.3672	1	0	0	0	False
7.52	0	-0.5927991	0.3345221	0.7325874	-145.7916	788.7098	1	1251.44	499.8337	1	0	0	0	False
7.53	0	-0.5937003	0.3270748	0.7352157	-145.7916	788.7098	1	1244.723	496.4269	1	0	0	0	False
7.54	0	-0.5937003	0.3270748	0.7352157	-145.7916	788.7098	1	1244.723	496.4269	1	0	0	0	False
7.55	0	-0.5935585	0.3233871	0.7369593	-145.7916	788.7098	1	1239.342	494.1106	1	0	0	0	False
7.56	0	-0.5933708	0.3216811	0.7378566	-145.7917	788.7098	1	1237.381	493.5918	1	0	0	0	False
7.57	0	-0.5934826	0.3199873	0.738503	-145.7916	788.7098	1	1236.973	493.7354	1	0	0	0	False
7.58	0	-0.5934826	0.3199873	0.738503	-145.7916	788.7098	1	1236.973	493.7354	1	0	0	0	False
7.59	0	-0.5942609	0.3176861	0.7388704	-145.7916	788.7098	1	1238.161	494.2537	1	0	0	0	False
7.6	0	-0.5945184	0.3160308	0.7393729	-145.7916	788.7098	1	1239.158	495.1668	1	0	0	0	False
7.61	0	-0.5946888	0.3155705	0.7394326	-145.7916	788.7098	1	1241.385	496.678	1	0	0	0	False
7.62	0	-0.5946888	0.3155705	0.7394326	-145.7916	788.7098	1	1241.385	496.678	1	0	0	0	False
7.63	0	-0.5950773	0.3166739	0.7386479	-145.7917	788.7098	1	1245.375	498.5946	1	0	0	0	False
7.64	0	-0.5960608	0.3198735	0.736473	-145.7916	788.7098	1	1252.036	500.8	1	0	0	0	False
7.65	0	-0.5976347	0.3226761	0.7339706	-145.7917	788.7098	1	1260.013	503.1596	1	0	0	0	False
7.66	0	-0.5976347	0.3226761	0.7339706	-145.7917	788.7098	1	1260.013	503.1596	1	0	0	0	False
7.67	0	-0.5996186	0.3236919	0.7319025	-145.7917	788.7098	1	1267.736	505.311	1	0	0	0	False
7.68	0	-0.6011046	0.3236981	0.7306797	-145.7918	788.7098	1	1273.04	506.8229	1	0	0	0	False
7.69	0	-0.6024975	0.3224428	0.7300873	-145.7916	788.7098	1	1276.772	507.8046	1	0	0	0	False
7.7	0	-0.6024975	0.3224428	0.7300873	-145.7916	788.7098	1	1276.772	507.8046	1	0	0	0	False
7.71	0	-0.6035597	0.3203985	0.7301098	-145.7917	788.7098	1	1279.2	508.644	1	0	0	0	False
7.72	0	-0.604793	0.3192215	0.7296048	-145.7917	788.7098	1	1279.503	507.4013	1	0	0	0	False
7.73	0	-0.6060728	0.3180615	0.7290491	-145.7916	788.7098	1	1279.617	505.9462	1	0	0	0	False
7.74	0	-0.6060728	0.3180615	0.7290491	-145.7916	788.7098	1	1279.617	505.9462	1	0	0	0	False
7.75	0	-0.6064635	0.3156692	0.7297637	-145.7917	788.7098	1	1278.664	505.5341	1	0	0	0	False
7.76	0	-0.60744	0.3159172	0.7288436	-145.7916	788.7098	1	1279.109	504.2727	1	0	0	0	False
7.77	0	-0.6085621	0.3135293	0.7289386	-145.7916	788.7098	1	1277.042	501.958	1	0	0	0	False
7.78	0	-0.6085621	0.3135293	0.7289386	-145.7916	788.7098	1	1277.042	501.958	1	0	0	0	False
7.79	0	-0.6093238	0.3098364	0.7298807	-145.7916	788.7098	1	1273.176	499.3806	1	0	0	0	False
7.8	0	-0.6112317	0.3055263	0.7301024	-145.7915	788.7098	1	1269.524	495.4197	1	0	0	0	False
7.81	0	-0.6144364	0.3013966	0.7291282	-145.7916	788.7098	1	1266.991	490.2147	1	0	0	0	False
7.82	0	-0.6144364	0.3013966	0.7291282	-145.7916	788.7098	1	1266.991	490.2147	1	0	0	0	False
7.83	0	-0.6192448	0.2979161	0.726486	-145.7917	788.7098	1	1266.615	483.8664	1	0	0	0	False
7.84	0	-0.6231348	0.2952321	0.724252	-145.7915	788.7098	1	1266.958	479.1161	1	0	0	0	False
7.85	0	-0.6255372	0.2930499	0.7230665	-145.7917	788.7098	1	1267.344	476.4622	1	0	0	0	False
7.86	0	-0.6255372	0.2930499	0.7230665	-145.7917	788.7098	1	1267.344	476.4622	1	0	0	0	False
7.87	0	-0.6271926	0.2911829	0.7223863	-145.7918	788.7099	1	1267.353	474.5703	1	0	0	0	False
7.88	0	-0.6283942	0.290066	0.7217912	-145.7917	788.7099	1	1268.309	473.7615	1	0	0	0	False
7.89	0	-0.6298905	0.2896456	0.7206548	-145.7916	788.7098	1	1270.55	473.1472	1	0	0	0	False
7.9	0	-0.6298905	0.2896456	0.7206548	-145.7916	788.7098	1	1270.55	473.1472	1	0	0	0	False
7.91	0	-0.6313941	0.2901456	0.7191363	-145.7916	788.7098	1	1274.482	473.3554	1	0	0	0	False
7.92	0	-0.6329114	0.2909685	0.7174681	-145.7917	788.7098	1	1279.579	474.1998	1	0	0	0	False
7.93	0	-0.6342773	0.2925714	0.7156076	-145.7917	788.7098	1	1284.888	475.1374	1	0	0	0	False
7.94	0	-0.6342773	0.2925714	0.7156076	-145.7917	788.7098	1	1284.888	475.1374	1	0	0	0	False
7.95	0	-0.635846	0.2938012	0.7137092	-145.7916	788.7098	1	1291.299	476.5909	1	0	0	0	False
7.96	0	-0.6374978	0.2956369	0.7114742	-145.7916	788.7098	1	1297.31	477.4072	1	0	0	0	False
7.97	0	-0.639246	0.2980636	0.7088884	-145.7916	788.7098	1	1302.926	477.5655	1	0	0	0	False
7.98	0	-0.639246	0.2980636	0.7088884	-145.7916	788.7098	1	1302.926	477.5655	1	0	0	0	False
7.99	0	-0.640507	0.3006208	0.7066668	-145.7916	788.7098	1	1307.567	477.7596	1	0	0	0	False
8	0	-0.6408809	0.3029554	0.7053295	-145.7917	788.7098	1	1311.315	478.8147	1	0	0	0	False
8.01	0	-0.6400883	0.3054346	0.7049799	-145.7916	788.7098	1	1313.864	480.869	1	0	0	0	False
8.02	0	-0.6400883	0.3054346	0.7049799	-145.7916	788.7098	1	1313.864	480.869	1	0	0	0	False
8.03	0	-0.6382563	0.3078021	0.7056108	-145.7916	788.7098	1	1315.088	483.735	1	0	0	0	False
8.04	0	-0.6360189	0.3110934	0.7061875	-145.7916	788.7098	1	1317.007	487.3702	1	0	0	0	False
8.05	0	-0.6340178	0.3156782	0.7059523	-145.7916	788.7098	1	1318.549	489.8912	1	0	0	0	False
8.059999	0	-0.6340178	0.3156782	0.7059523	-145.7916	788.7098	1	1318.549	489.8912	1	0	0	0	False
8.07	0	-0.6323745	0.3203813	0.7053072	-145.7916	788.7098	1	1319.789	491.5714	1	0	0	0	False
8.08	0	-0.6320837	0.3248905	0.7035029	-145.7917	788.7098	1	1322.192	491.9116	1	0	0	0	False
8.09	0	-0.6319712	0.3293831	0.7015121	-145.7916	788.7098	1	1326.758	493.3747	1	0	0	0	False
8.099999	0	-0.6319712	0.3293831	0.7015121	-145.7916	788.7098	1	1326.758	493.3747	1	0	0	0	False
8.11	0	-0.6309224	0.3340575	0.7002446	-145.7916	788.7098	1	1330.334	495.5779	1	0	0	0	False
8.12	0	-0.629867	0.3398772	0.6983917	-145.7916	788.7098	1	1334.597	497.7484	1	0	0	0	False
8.13	0	-0.6294984	0.3457614	0.695831	-145.7916	788.7098	1	1339.393	499.0769	1	0	0	0	False
8.139999	0	-0.6294984	0.3457614	0.695831	-145.7916	788.7098	1	1339.393	499.0769	1	0	0	0	False
8.15	0	-0.6294489	0.3517999	0.6928427	-145.7916	788.7098	1	1344.979	500.2773	1	0	0	0	False
8.16	0	-0.6300129	0.3586744	0.6887935	-145.7916	788.7098	1	1352.585	501.3468	1	0	0	0	False
8.17	0	-0.6313052	0.3650942	0.6842223	-145.7916	788.7098	1	1361.859	502.3781	1	0	0	0	False
8.179999	0	-0.6313052	0.3650942	0.6842223	-145.7916	788.7098	1	1361.859	502.3781	1	0	0	0	False
8.19	0	-0.6327655	0.370801	0.6797901	-145.7916	788.7098	1	1370.61	502.9785	1	0	0	0	False
8.2	0	-0.6341183	0.3760816	0.6756157	-145.7916	788.7098	1	1378.777	503.4539	1	0	0	0	False
8.21	0	-0.6349633	0.3812956	0.6718892	-145.7917	788.7098	1	1386.358	504.3368	1	0	0	0	False
8.22	0	-0.6349633	0.3812956	0.6718892	-145.7917	788.7098	1	1386.358	504.3368	1	0	0	0	False
8.23	0	-0.6353872	0.3864561	0.6685318	-145.7916	788.7099	1	1393.818	505.7999	1	0	0	0	False
8.24	0	-0.6350913	0.3913815	0.6659426	-145.7916	788.7098	1	1399.927	507.6804	1	0	0	0	False
8.25	0	-0.6343532	0.3957529	0.66406	-145.7916	788.7098	1	1404.129	509.3477	1	0	0	0	False
8.26	0	-0.6343532	0.3957529	0.66406	-145.7916	788.7098	1	1404.129	509.3477	1	0	0	0	False
8.27	0	-0.6332025	0.3999972	0.6626137	-145.7916	788.7098	1	1407.085	510.9745	1	0	0	0	False
8.28	0	-0.6312646	0.4048896	0.6614904	-145.7916	788.7098	1	1408.251	512.4514	1	0	0	0	False
8.29	0	-0.6288142	0.4095356	0.6609639	-145.7916	788.7098	1	1407.694	513.8194	1	0	0	0	False
8.3	0	-0.6288142	0.4095356	0.6609639	-145.7916	788.7098	1	1407.694	513.8194	1	0	0	0	False
8.309999	0	-0.6265956	0.4138481	0.6603845	-145.7916	788.7098	1	1407.471	515.1484	1	0	0	0	False
8.32	0	-0.6238409	0.4177899	0.6605104	-145.7917	788.7098	1	1405.933	516.7396	1	0	0	0	False
8.33	0	-0.6206942	0.4213845	0.6611912	-145.7916	788.7098	1	1403.373	518.5134	1	0	0	0	False
8.34	0	-0.6206942	0.4213845	0.6611912	-145.7916	788.7098	1	1403.373	518.5134	1	0	0	0	False
8.349999	0	-0.6175599	0.4244803	0.6621452	-145.7916	788.7098	1	1400.251	520.1473	1	0	0	0	False
8.36	0	-0.614706	0.4270796	0.6631286	-145.7917	788.7098	1	1396.869	521.375	1	0	0	0	False
8.37	0	-0.6124932	0.429447	0.6636471	-145.7916	788.7098	1	1394.303	522.1396	1	0	0	0	False
8.38	0	-0.6124932	0.429447	0.6636471	-145.7916	788.7098	1	1394.303	522.1396	1	0	0	0	False
8.389999	0	-0.6103016	0.4320476	0.663978	-145.7917	788.7098	1	1391.985	522.8749	1	0	0	0	False
8.4	0	-0.6073655	0.4350339	0.6647199	-145.7916	788.7099	1	1388.32	523.7468	1	0	0	0	False
8.41	0	-0.603411	0.4383102	0.6661676	-145.7916	788.7098	1	1382.106	524.4477	1	0	0	0	False
8.42	0	-0.603411	0.4383102	0.6661676	-145.7916	788.7098	1	1382.106	524.4477	1	0	0	0	False
8.429999	0	-0.5985699	0.4415609	0.6683848	-145.7916	788.7098	1	1373.542	525.0063	1	0	0	0	False
8.44	0	-0.5933737	0.4443508	0.6711631	-145.7916	788.7098	1	1363.276	525.1552	1	0	0	0	False
8.45	0	-0.5883201	0.4467598	0.6740068	-145.7915	788.7098	1	1352.297	524.6569	1	0	0	0	False
8.46	0	-0.5883201	0.4467598	0.6740068	-145.7915	788.7098	1	1352.297	524.6569	1	0	0	0	False
8.47	0	-0.5833886	0.4485248	0.6771139	-145.7916	788.7098	1	1340.888	523.8822	1	0	0	0	False
8.48	0	-0.5788916	0.4494114	0.6803777	-145.7916	788.7098	1	1329.467	522.7497	1	0	0	0	False
8.49	0	-0.5750453	0.4490126	0.6838937	-145.7916	788.7098	1	1318.276	521.3267	1	0	0	0	False
8.5	0	-0.5750453	0.4490126	0.6838937	-145.7916	788.7098	1	1318.276	521.3267	1	0	0	0	False
8.51	0	-0.5716315	0.4484789	0.6870984	-145.7916	788.7098	1	1308.012	519.8209	1	0	0	0	False
8.52	0	-0.5686439	0.447082	0.6904795	-145.7916	788.7098	1	1298.138	518.2962	1	0	0	0	False
8.53	0	-0.5662068	0.4452731	0.6936439	-145.7916	788.7098	1	1289.267	516.7617	1	0	0	0	False
8.54	0	-0.5662068	0.4452731	0.6936439	-145.7916	788.7098	1	1289.267	516.7617	1	0	0	0	False
8.55	0	-0.5644926	0.4427897	0.6966242	-145.7916	788.7098	1	1281.251	515.012	1	0	0	0	False
8.559999	0	-0.5631794	0.4401155	0.6993763	-145.7917	788.7098	1	1274.123	513.3296	1	0	0	0	False
8.57	0	-0.5621238	0.4375625	0.7018233	-145.7916	788.7098	1	1267.509	511.5133	1	0	0	0	False
8.58	0	-0.5621238	0.4375625	0.7018233	-145.7916	788.7098	1	1267.509	511.5133	1	0	0	0	False
8.59	0	-0.561418	0.4354184	0.7037192	-145.7916	788.7098	1	1261.641	509.4592	1	0	0	0	False
8.599999	0	-0.5614986	0.4335951	0.7047799	-145.7916	788.7098	1	1257.442	507.2529	1	0	0	0	False
8.61	0	-0.5622953	0.4320258	0.7051083	-145.7916	788.7098	1	1254.5	504.7526	1	0	0	0	False
8.62	0	-0.5622953	0.4320258	0.7051083	-145.7916	788.7098	1	1254.5	504.7526	1	0	0	0	False
8.63	0	-0.5637866	0.4306155	0.7047801	-145.7916	788.7098	1	1252.909	502.1175	1	0	0	0	False
8.639999	0	-0.5653952	0.4298136	0.7039805	-145.7916	788.7098	1	1252.251	499.6752	1	0	0	0	False
8.65	0	-0.5675109	0.4292952	0.702593	-145.7916	788.7098	1	1252.714	497.1416	1	0	0	0	False
8.66	0	-0.5675109	0.4292952	0.702593	-145.7916	788.7098	1	1252.714	497.1416	1	0	0	0	False
8.67	0	-0.570021	0.4294034	0.7004918	-145.7917	788.7098	1	1253.952	494.2585	1	0	0	0	False
